STOP_ID,STOP_NAME,LATITUDE,LONGITUDE,AVERAGE_DAILY
10070,Hyde St/Francis St (Yarraville),-37.821786,144.895309,8.61
10069,Little Hyde St/Hyde St (Yarraville),-37.819883,144.896215,2.3
10068,Earsdon St/Hyde St (Yarraville),-37.818221,144.896512,0.38
10067,Hall St/Hyde St (Yarraville),-37.81611,144.896901,0.18
10066,Yarraville Gardens/Hyde St (Yarraville),-37.814269,144.897271,0.45
10065,Harris St/Hyde St (Footscray),-37.811154,144.898405,0.5
10064,Lyons St/Hyde St (Footscray),-37.808195,144.899738,2.7
10063,Milford Gr/Lower Plenty Rd (Rosanna),-37.738035,145.073608,6.11
10062,Arden Cres/Lower Plenty Rd (Rosanna),-37.739674,145.070774,2.56
10061,Millicent St/Lower Plenty Rd (Rosanna),-37.740489,145.06938,4.92
10060,Station Rd/Rosanna Rd (Rosanna),-37.745697,145.071515,10.66
10059,St James Rd/Rosanna Rd (Heidelberg),-37.748573,145.071043,11.2
10058,Reid St/Rosanna Rd (Heidelberg),-37.750011,145.070767,6.05
10057,Brown St/Rosanna Rd (Heidelberg),-37.752104,145.070361,7.94
10056,Heidelberg Primary School/Darebin St (Heidelberg),-37.754559,145.069468,21.33
10055,Warringal SC (Heidelberg)/Cape St (Heidelberg),-37.755596,145.06733,
10054,Myrtle St/Bell St (Heidelberg Heights),-37.753841,145.052677,18.51
10053,Austin Repat MC/Bell St (Heidelberg Heights),-37.752676,145.049825,52.36
10052,Gotha St/Bell St (Heidelberg Heights),-37.751895,145.047802,38.81
10051,Waterdale Rd/Bell St (Bellfield (3081)),-37.751031,145.045192,30.88
10050,Plunkett St/Bell St (Bellfield (3081)),-37.750313,145.042668,17.09
10049,Oriel Rd/Bell St (Bellfield (3081)),-37.749729,145.039528,22.55
10048,Liberty Pde/Bell St (Bellfield (3081)),-37.749419,145.037142,14.91
10047,O'Keefe St/Bell St (Preston),-37.7465,145.014589,18.05
10045,Panch Health Centre/Bell St (Preston),-37.74582,145.00849,61.56
10044,Plenty Rd/Bell St (Preston),-37.745483,145.005037,95.43
10043,Bell Railway Station/Bell St (Preston),-37.745162,145.002038,81.55
10042,Penola St/Bell St (Preston),-37.744553,144.995938,67.8
10041,Erin St/Bell St (Preston),-37.744277,144.992926,25.9
10040,Gilbert Rd/Bell St (Preston),-37.743975,144.98953,133.55
10039,Tasman St/Bell St (Preston),-37.743548,144.985603,28.79
10038,Coburg Cemetery/Bell St (Preston),-37.743105,144.98237,20.88
10037,Nelson St/Bell St (Coburg),-37.740718,144.95992,11.66
10036,Kelson St/Bell St (Coburg),-37.740326,144.956015,9.02
10035,Linsey St/Bell St (Coburg),-37.740086,144.953628,34.74
10034,Davis St/Bell St (Coburg),-37.739793,144.950776,7.84
10033,Royal Pde/Bell St (Pascoe Vale South),-37.739404,144.947053,48.87
10032,Balmoral Ave/Bell St (Pascoe Vale South),-37.738792,144.941952,18.66
10031,Bell St/Cumberland Rd (Pascoe Vale South),-37.737611,144.937298,4.95
10030,Eastgate St/Cumberland Rd (Pascoe Vale South),-37.7355,144.937675,32.52
10029,Pardy St/Cumberland Rd (Pascoe Vale),-37.733929,144.937979,10.13
10028,Gaffney St/Cumberland Rd (Pascoe Vale),-37.732165,144.938164,38.07
10027,Olive Gr/Cumberland Rd (Pascoe Vale),-37.729229,144.938768,22.2
10026,Pleasant St/Cumberland Rd (Pascoe Vale),-37.727118,144.939121,36.24
10025,Daley St/Cumberland Rd (Pascoe Vale),-37.725015,144.939474,21.1
10023,Warwick Rd/Cumberland Rd (Pascoe Vale),-37.722203,144.939972,17.32
10022,Kent Rd/Cumberland Rd (Pascoe Vale),-37.720711,144.940195,37.34
10021,Joffre Rd/Boundary Rd (Pascoe Vale),-37.716915,144.940085,49.88
10020,Westbreen Primary School/Pascoe St (Pascoe Vale),-37.716553,144.936385,64.71
10019,Northumberland Rd/Pascoe St (Pascoe Vale),-37.716286,144.934044,47.8
10018,Reservoir Shopping Centre/Broadway (Reservoir),-37.717121,145.00978,58.24
10017,Emil Park/O'Neills Rd (Melton),-37.678759,144.577508,2.49
10016,Melton Cemetery/O'Neills Rd (Melton),-37.674981,144.578254,8.49
10014,Raleighs Rd/Centenary Ave (Melton),-37.675304,144.588776,7.98
10013,Kate St/Main Rd West (St Albans),-37.743569,144.794573,1.9
10012,Washington St/Main Rd West (St Albans),-37.742796,144.787912,14.01
10011,Moffat St/Main Rd West (St Albans),-37.742325,144.783467,18.86
10010,Kings Rd/Main Rd West (St Albans),-37.741946,144.780085,19.97
10009,Gum Rd/Main Rd West (Albanvale),-37.741497,144.775899,14.96
10002,Yuille St/Centenary Ave (Melton),-37.67616,144.595789,4.95
10001,Rex St/Taylors Rd (Kings Park),-37.726975,144.776152,1.02
9995,Carberry Dr/Gisborne-Melton Rd (Kurunjang),-37.672455,144.598392,1.58
9994,Yellow Gum Rd/Copperfield Dr (Delahey),-37.713855,144.771894,28.39
9993,Plenty Rd/Wood St (Preston),-37.73446,145.014014,4.36
9992,Highview Rd/Wood St (Preston),-37.735117,145.019886,5.56
9991,Donald St/Wood St (Preston),-37.735366,145.022375,11.92
9990,Brownhill St/Settlement Rd (Bundoora),-37.69732,145.054486,4.95
9989,Cook St/Settlement Rd (Bundoora),-37.697703,145.058014,23.38
9988,Lester Ave/Main Rd East (St Albans),-37.745501,144.810223,45.86
9987,Novara Pde/Main Rd East (St Albans),-37.746328,144.816871,10.27
9986,Grantham Pde/Main Rd East (St Albans),-37.74682,144.821056,33.24
9985,Branston Rd/Main Rd East (St Albans),-37.747202,144.8242,25.15
9984,Sage Ave/Main Rd East (St Albans),-37.747662,144.827648,42.15
9983,Opp 69 Sunshine Ave (St Albans),-37.745129,144.828539,1.55
9982,Opp 105 Sunshine Ave (St Albans),-37.74316,144.82686,3.58
9981,Malcolm Ct/Sunshine Ave (St Albans),-37.740706,144.824764,8.13
9980,Bradwell St/Sunshine Ave (St Albans),-37.73846,144.822686,6.2
9979,Calverton Rd/Sunshine Ave (St Albans),-37.736162,144.820733,11.22
9978,St Pauls Catholic Primary School/248 Sunshine Ave (St Albans),-37.73341,144.818578,12.79
9977,Power St/Sunshine Ave (St Albans),-37.7312,144.816544,8.12
9976,Donald St/Wood St (Preston),-37.735294,145.022366,11.92
9975,Highview Rd/Wood St (Preston),-37.734974,145.01939,5.56
9974,Wood St/McColl St (Preston),-37.73465,145.018378,2.15
9973,Madeline St/McColl St (Preston),-37.733195,145.018666,2.55
9972,Tyler St/McColl St (Preston),-37.731793,145.018919,1.92
9971,Tyler St/Oakhill Ave (Reservoir),-37.73094,145.013745,9.04
9970,Queen St/Oakhill Ave (Reservoir),-37.727527,145.014381,7.99
9969,Howell St/High St (Lalor),-37.671381,145.015425,67.51
9965,306 Sunshine Ave (Keilor Downs),-37.72812,144.814717,4.09
9964,Wimmera Cres/Sunshine Ave (Keilor Downs),-37.726026,144.812112,6.68
9963,Antwerp Dr/Odessa Ave (Keilor Downs),-37.723037,144.812246,7.1
9962,Tarella Dr/Odessa Ave (Keilor Downs),-37.721204,144.812515,18.14
9961,Green Gully Cl/Odessa Ave (Keilor Downs),-37.718542,144.812333,1.41
9960,Keilor Downs Secondary College/Odessa Ave (Keilor Downs),-37.716628,144.811674,38.33
9959,Dunbar Ct/Odessa Ave (Keilor Downs),-37.71527,144.807948,1.87
9958,Swindon Cres/Odessa Ave (Keilor Downs),-37.715518,144.805751,8.69
9957,Mary MacKillop Primary School/Sunshine Ave (Keilor Downs),-37.714283,144.803837,2.26
9956,Wanaka Dr/Sunshine Ave (Keilor Downs),-37.712388,144.804154,3
9955,Taylors Lakes Shopping Centre/Melton Hwy (Taylors Lakes),-37.701528,144.800754,16.58
9954,Verona Dr/Melton Hwy (Taylors Lakes),-37.700656,144.797003,0.77
9953,Messina Cres/Verona Dr (Keilor Lodge),-37.698603,144.79754,0.81
9952,Penrhyn Ct/Verona Dr (Keilor Lodge),-37.695432,144.795683,0.5
9951,Nordic Ave/Wellesley Dr (Taylors Lakes),-37.693774,144.792829,3.38
9950,Newell Cl/Wellesley Dr (Taylors Lakes),-37.691146,144.789131,0.64
9949,MacKenzie Cl/Wellesley Dr (Taylors Lakes),-37.689929,144.785742,0.5
9948,Warrego Pl/Palmerston Cres (Taylors Lakes),-37.688767,144.78293,0.51
9947,Carnarvon Cl/Palmerston Cres (Taylors Lakes),-37.685598,144.780213,12.06
9946,65 Robertsons Rd (Taylors Lakes),-37.687168,144.777422,1.66
9945,Gordon St/Ballarat Rd (Footscray),-37.791394,144.890493,33.14
9944,Commercial Rd/Ballarat Rd (Footscray),-37.792186,144.892969,31.15
9943,Victoria University/Ballarat Rd (Footscray),-37.793788,144.898397,358.95
9942,Titch St/Gordon St (Footscray),-37.788853,144.890032,92.08
9941,Monash St/Gordon St (Maribyrnong),-37.784309,144.890899,84.44
9940,Rowe St/Mitchell St (Maribyrnong),-37.783339,144.887066,15.55
9939,Valnere St/Mitchell St (Maribyrnong),-37.783135,144.884756,26.7
9938,Smith St/Emu Rd (Maidstone),-37.77974,144.880334,16.51
9936,Cocoparra Cres/Apollo Rd (Taylors Lakes),-37.708747,144.800302,17.34
9935,Pindari Ave/Apollo Rd (Taylors Lakes),-37.708438,144.79819,16.66
9934,Chichester Dr/Apollo Rd (Taylors Lakes),-37.70804,144.795253,25.68
9933,Taylors Lakes Secondary College/Parmelia Dr (Taylors Lakes),-37.706621,144.79356,31.48
9932,Lionheart Ave/Parmelia Dr (Taylors Lakes),-37.706646,144.791041,17.54
9931,Fastnet Dr/Parmelia Dr (Taylors Lakes),-37.70537,144.786451,25.22
9930,Chichester Dr/Parmelia Dr (Taylors Lakes),-37.702538,144.785832,4.94
9928,Kings Rd/Melton Hwy (Taylors Lakes),-37.697248,144.780115,12.54
9927,McCubbin Dr/Melton Hwy (Taylors Lakes),-37.695866,144.773725,69.05
9925,Riverside Ave/Military Rd (Avondale Heights),-37.769427,144.865178,61.92
9924,Alexander St/Military Rd (Avondale Heights),-37.766865,144.864037,66.15
9923,Carrington St/Melton Hwy (Sydenham),-37.694157,144.761506,67.37
9921,Calder Park Dr/Melton Hwy (Sydenham),-37.693547,144.755468,41.24
9920,Banchory Ave/Melton Hwy (Hillside (3037)),-37.692929,144.750475,15.06
9919,Panorama Dr/Melton Hwy (Hillside (3037)),-37.692398,144.746272,3.39
9913,King Dr/The Regency (Hillside (3037)),-37.689272,144.730389,36.32
9910,Elizabeth Bridge Reserve/Durham Rd (Kilsyth),-37.800919,145.32454,1.62
9909,Balmoral St/Durham Rd (Kilsyth),-37.800527,145.327377,5.2
9908,Regina St/Cambridge Rd (Kilsyth),-37.800389,145.330367,26.73
9907,Alpine Way/Cambridge Rd (Kilsyth),-37.800757,145.334129,19.88
9906,Acacia Ave/Cambridge Rd (Kilsyth),-37.801076,145.336894,29.81
9905,Montrose Brickworks Floral Reserve/Opp 83 Montrose Rd (Montrose),-37.802604,145.339835,0.83
9904,Tasman Ct/Montrose Rd (Montrose),-37.806279,145.339651,2.68
9903,Mt. Dandenong Rd/Montrose Rd (Montrose),-37.809564,145.341872,33.7
9902,Mt. Dandenong Rd/Liverpool Rd (Kilsyth),-37.803087,145.314825,3.79
9901,Kilsyth Ave/Liverpool Rd (Kilsyth),-37.806564,145.315325,3.53
9900,Geoffrey Dr/Liverpool Rd (Kilsyth),-37.809427,145.315726,2.55
9899,Urana St/Liverpool Rd (Kilsyth),-37.811034,145.315962,1.34
9898,Kilsyth Sports Centre/Liverpool Rd (Kilsyth),-37.812461,145.316157,6.46
9896,Garden St/Liverpool Rd (Kilsyth),-37.816976,145.31677,19.36
9892,Trade Way/Colchester Rd (Kilsyth),-37.823012,145.30409,8.84
9891,80 Burdekin Ave (Bayswater North),-37.826363,145.302706,4.35
9890,62 Burdekin Ave (Bayswater North),-37.824856,145.301343,0.93
9889,Leighton Rd/Burdekin Ave (Bayswater North),-37.825267,145.297914,5.56
9888,Grant Dr/Burdekin Ave (Bayswater North),-37.827503,145.297374,2.71
9887,Burdekin Ave/Colbury Rd (Bayswater North),-37.828923,145.296512,23.08
9886,Bayswater North Primary School/3 Stuart St (Bayswater North),-37.827612,145.294951,0.6
9885,Stuart St/Blandford Cres (Bayswater North),-37.828246,145.293926,1.2
9884,Sherbourne Ave/Blandford Cres (Bayswater North),-37.829825,145.293469,3.65
9883,Allambanan Dr/Blandford Cres (Bayswater North),-37.831021,145.292612,0.88
9882,Strathmiglo Ct/Allambanan Dr (Bayswater North),-37.831109,145.296246,1.26
9881,Toolimerin Ave/Allambanan Dr (Bayswater North),-37.832113,145.299609,14.52
9880,Colchester Rd/Allambanan Dr (Bayswater North),-37.83306,145.301541,9.46
9879,Colchester Rd/Collier Rd (Kilsyth South),-37.832736,145.30281,54.57
9878,Watermoor Ave/Collier Rd (Kilsyth South),-37.833219,145.305015,0.78
9877,Collier Rd/Rendcomb St (Kilsyth South),-37.834128,145.306812,9.86
9876,Colesbourne Ct/Rendcomb St (Kilsyth South),-37.835774,145.306604,3.53
9875,Watermoor Ave/Rendcomb St (Kilsyth South),-37.836473,145.304497,0.64
9874,Eycot St/Watermoor Ave (Kilsyth South),-37.837024,145.303916,7.11
9873,Colchester Rd/Eycot St (Kilsyth South),-37.837389,145.301704,3.55
9871,Colchester Park/Beresford Dr (Boronia),-37.840674,145.301458,3.36
9870,Avington Cres/Beresford Dr (Boronia),-37.844579,145.30413,15
9869,Mountain Hwy/Beresford Dr (Boronia),-37.846982,145.303927,11.83
9867,Mountain Hwy/Albert Ave (Boronia),-37.84461,145.300026,22.24
9866,166 Albert Ave (Boronia),-37.847297,145.299499,20.19
9865,Shalimar Cres/Albert Ave (Boronia),-37.849841,145.29902,6.79
9864,116 Albert Ave (Boronia),-37.852213,145.298567,4.32
9863,Mount View Rd/Albert Ave (Boronia),-37.854318,145.297667,17.36
9862,Ronald Cres/Albert Ave (Boronia),-37.856343,145.296245,4.59
9861,42 Albert Ave (Boronia),-37.858056,145.295012,0.2
9860,Chandler Park/Chandler Rd (Boronia),-37.860197,145.292291,4.99
9859,Boronia Mall/Chandler Rd (Boronia),-37.860014,145.287112,3.43
9858,Kalorama - Mt Dandenong CFA/Ridge Rd (Mount Dandenong),-37.822971,145.362295,0.55
9857,Wombat Rd/Ridge Rd (Mount Dandenong),-37.824866,145.358549,0.31
9856,Mt Dandenong Arboretum/Ridge Rd (Mount Dandenong),-37.828606,145.355978,1.74
9855,Fraser Rd/Ridge Rd (Mount Dandenong),-37.83053,145.355628,0.77
9854,Observatory Rd/Ridge Rd (Mount Dandenong),-37.832147,145.352684,2.78
9853,Osprey Rd/Ridge Rd (Mount Dandenong),-37.833524,145.350642,0.31
9852,Singleton Reserve/Ridge Rd (Mount Dandenong),-37.835988,145.351519,0.69
9851,Yarrabee Rd/Ridge Rd (Mount Dandenong),-37.839285,145.353343,1.4
9850,Cambridge Rd/Ridge Rd (Mount Dandenong),-37.841812,145.35298,4.76
9849,Yvonne Rd/Ridge Rd (Mount Dandenong),-37.844745,145.355836,0.97
9848,Main St/Devon St (Croydon),-37.797634,145.28049,222.96
9847,Civic Sq/Mt. Dandenong Rd (Croydon),-37.798762,145.283053,36.85
9846,Norton Rd/Mt. Dandenong Rd (Croydon),-37.799122,145.286089,18.52
9845,Alfrick Rd/Mt. Dandenong Rd (Croydon),-37.799404,145.288104,5.43
9844,Donald St/Mt. Dandenong Rd (Croydon),-37.799753,145.291038,10.09
9843,Ruskin Ave/Mt. Dandenong Rd (Croydon),-37.800294,145.295421,36.62
9842,Jarvis Ave/Mt. Dandenong Rd (Croydon),-37.800791,145.29993,4.79
9841,Churchill Way/Mt. Dandenong Rd (Croydon),-37.801103,145.302808,5.79
9840,Glen Dhu Rd/Mt. Dandenong Rd (Kilsyth),-37.801823,145.30897,20.75
9839,Hawthory Rd/Mt. Dandenong Rd (Kilsyth),-37.8023,145.312696,17.84
9838,Kilsyth Primary School/Mt. Dandenong Rd (Kilsyth),-37.802551,145.314473,6.24
9837,Charles St/Mt. Dandenong Rd (Kilsyth),-37.803249,145.316695,18.8
9836,Eothen Lane/Mt. Dandenong Rd (Kilsyth),-37.803974,145.318235,2.36
9835,St Richards Catholic Church/Mt. Dandenong Rd (Kilsyth),-37.805093,145.320856,3.76
9834,Balmoral St/Mt. Dandenong Rd (Kilsyth),-37.807256,145.325953,3.2
9833,Denman St/Mt. Dandenong Rd (Kilsyth),-37.806238,145.323443,2.99
9832,723 Mt. Dandenong Rd (Kilsyth),-37.807971,145.327424,0.61
9831,Alpine Way/Mt. Dandenong Rd (Kilsyth),-37.80911,145.330205,24.44
9830,Bretby Way/Mt. Dandenong Tourist Rd (Montrose),-37.809906,145.332334,0.9
9829,Magnolia Gr/Mt. Dandenong Rd (Montrose),-37.811514,145.335751,36.03
9827,Montrose Rd/Mt. Dandenong Rd (Montrose),-37.810259,145.341356,11.12
9826,Mt. Dandenong Rd/Mt. Dandenong Tourist Rd (Montrose),-37.810382,145.343648,17.99
9825,Kerr Cres/Mt. Dandenong Tourist Rd (Montrose),-37.812662,145.348187,3.99
9824,Tullamore Aged Persons Home/Mt. Dandenong Tourist Rd (Montrose),-37.813898,145.350863,32.36
9823,Gibbs Rd/Mt. Dandenong Tourist Rd (Montrose),-37.815023,145.356507,1
9822,Browns Rd/Mt. Dandenong Tourist Rd (Montrose),-37.814011,145.360198,4.73
9821,1053 Mt. Dandenong Tourist Rd (Montrose),-37.813053,145.361992,0.02
9820,1069 Mt. Dandenong Tourist Rd (Montrose),-37.810791,145.367824,0.04
9819,1113 Mt. Dandenong Tourist Rd (Montrose),-37.809824,145.377364,0.01
9818,Inverness Rd/Mt. Dandenong Tourist Rd (Montrose),-37.811514,145.380996,2.35
9817,Mountain View Rd/Mt. Dandenong Tourist Rd (Kalorama),-37.813921,145.379092,0.94
9816,Childs Rd/Mt. Dandenong Tourist Rd (Kalorama),-37.815005,145.381874,1.12
9815,Jeeves Ave/Mt. Dandenong Tourist Rd (Kalorama),-37.817966,145.380276,1.38
9814,Farringdon Rd/Mt. Dandenong Tourist Rd (Kalorama),-37.81783,145.373042,0.43
9813,Kalorama Park Lookout/Mt. Dandenong Tourist Rd (Kalorama),-37.817775,145.367102,10.97
9812,Falls Rd/Mt. Dandenong Tourist Rd (Mount Dandenong),-37.825861,145.364015,2
9811,Wombat Rd/Mt. Dandenong Tourist Rd (Mount Dandenong),-37.826569,145.360466,0.59
9809,Helen Rd/Mt. Dandenong Tourist Rd (Mount Dandenong),-37.8313,145.359838,4.13
9808,William Ricketts Sanctuary/Mt. Dandenong Tourist Rd (Mount Dandenong),-37.833534,145.355846,1.04
9807,Upalong Rd/Mt. Dandenong Tourist Rd (Mount Dandenong),-37.834758,145.356398,1.8
9806,St Clares Church/Mt. Dandenong Tourist Rd (Mount Dandenong),-37.836735,145.356593,2.41
9805,Fenton St/Mt. Dandenong Tourist Rd (Mount Dandenong),-37.838922,145.357738,0.93
9804,Giddens Lane/Mt. Dandenong Tourist Rd (Mount Dandenong),-37.841317,145.35881,0.13
9803,Dickens Rd/Mt. Dandenong Tourist Rd (Olinda),-37.84483,145.360641,0.82
9802,Ridge Rd/Mt. Dandenong Tourist Rd (Olinda),-37.848067,145.361422,18.93
9801,Parsons Lane/Monash Ave (Olinda),-37.855183,145.364379,30.17
9800,Speight St/Jack St (Newport),-37.842444,144.876903,2.03
9799,Ford St/Jack St (Newport),-37.844384,144.876552,3.35
9798,Jack St/Woods St (Newport),-37.84558,144.874915,1.99
9797,Challis St/Woods St (Newport),-37.845395,144.873137,17.98
9796,Challis St/Jubilee St (Newport),-37.847618,144.872004,9.7
9795,Revo St/Jubilee St (Newport),-37.847326,144.869308,1.32
9794,Woods St/Maddox Rd (Newport),-37.845066,144.868919,4.01
9792,Mitchell Ave/McIntosh Rd (Altona North),-37.837796,144.862072,3.93
9791,Mason St/McIntosh Rd (Altona North),-37.839401,144.859173,9.23
9790,Mills St/Mason St (Altona North),-37.839526,144.855658,24.13
9789,Second Ave/Mason St (Altona North),-37.839167,144.852748,2.43
9788,Seventh Ave/Mason St (Altona North),-37.838744,144.848352,1.2
9787,Hendren Ave/Millers Rd (Altona North),-37.840393,144.846827,3.97
9786,Hobbs St/Millers Rd (Altona North),-37.842153,144.846525,23.11
9785,Berkeley Cres/Millers Rd (Altona North),-37.844687,144.846099,10.81
9784,Sydney Rd/Camp Rd (Campbellfield),-37.68955,144.956866,0.85
9783,Eldon St/Camp Rd (Broadmeadows),-37.688926,144.951077,16.14
9782,Glenlitta Ave/Camp Rd (Broadmeadows),-37.688522,144.947017,12.51
9781,Maygar Bvd/Camp Rd (Broadmeadows),-37.687997,144.941702,33.85
9780,Warnock St/Camp Rd (Broadmeadows),-37.687268,144.935564,13.48
9779,Smiley Rd/Camp Rd (Broadmeadows),-37.686881,144.93249,16.35
9778,Gerbert St/Holberry St (Broadmeadows),-37.687321,144.930902,1.46
9777,Congram St/Holberry St (Broadmeadows),-37.688219,144.930707,0.72
9776,Alexander Ct/Holberry St (Broadmeadows),-37.690645,144.930265,0.53
9775,Elliott Ave/Graham St (Broadmeadows),-37.691986,144.92915,1.67
9774,Keith Cres/Graham St (Broadmeadows),-37.691812,144.927454,2.07
9773,Widford St/Graham St (Broadmeadows),-37.691558,144.925329,2.79
9772,Graham St/Walsh St (Broadmeadows),-37.690853,144.922117,3.53
9771,Jacana Ave/Walsh St (Broadmeadows),-37.688788,144.922549,0.43
9770,Camp Rd/Walsh St (Broadmeadows),-37.686256,144.923118,1.38
9769,Martell St/Joseph St (Broadmeadows),-37.685006,144.922212,6.77
9766,Barry Rd/Kyabram St (Coolaroo),-37.66485,144.937841,4.13
9765,Guildford Ave/Kyabram St (Coolaroo),-37.66307,144.937572,6.94
9764,Bushfield Cres/Kyabram St (Coolaroo),-37.66082,144.936705,3.24
9763,Almurta Ave/Kyabram St (Coolaroo),-37.658487,144.935761,5.01
9762,Marcus Cres/Kyabram St (Coolaroo),-37.656137,144.934851,2.27
9761,Ventnor Cres/Thorpdale Ave (Coolaroo),-37.655337,144.933388,4.75
9760,Moyne Cres/Thorpdale Ave (Coolaroo),-37.655474,144.930936,9.07
9759,Norval Cres/Longford Cres (Coolaroo),-37.656812,144.928111,6.03
9758,Coolaroo Station/Longford Cres (Coolaroo),-37.659833,144.926689,33.17
9757,Etna Ct/Longford Cres (Coolaroo),-37.66184,144.92754,2.88
9756,Barry Rd/Longford Cres (Coolaroo),-37.664204,144.929277,4.86
9755,Emerald St/Barry Rd (Dallas),-37.664792,144.931437,9.68
9753,Hume Central Secondary College/Blair St (Broadmeadows),-37.679359,144.928572,42.82
9751,Kitchener St/Blair St (Broadmeadows),-37.682996,144.927824,20.89
9750,Blair St/Cuthbert St (Broadmeadows),-37.684157,144.926726,16.95
9747,Kangan Batman Tafe/Buckley St (Essendon),-37.757593,144.923066,4.28
9746,Fletcher St/Loeman St (Essendon),-37.756139,144.925433,18.5
9745,Lionsville Aged Care Facility/Moreland Rd (Essendon),-37.750884,144.925898,11.21
9744,Parkside Bvd/Moreland Rd (Pascoe Vale South),-37.751089,144.92781,5.9
9743,Henley St/Moreland Rd (Pascoe Vale South),-37.751416,144.930525,7.57
9742,Wadham St/Moreland Rd (Pascoe Vale South),-37.751665,144.932413,4.92
9741,Winona Gr/Moreland Rd (Pascoe Vale South),-37.751875,144.934598,21.46
9740,Rainer St/Moreland Rd (Pascoe Vale South),-37.752394,144.938534,24.42
9739,Lyne Gr/Moreland Rd (Pascoe Vale South),-37.752627,144.940491,3.77
9738,Graham St/Moreland Rd (Pascoe Vale South),-37.752938,144.943319,6.79
9737,Melville Rd/Moreland Rd (Pascoe Vale South),-37.753189,144.945356,32.56
9736,Gordon St/Moreland Rd (Coburg),-37.753454,144.947596,4.09
9735,Queen St/Moreland Rd (Coburg),-37.753634,144.949123,12.42
9734,Clarendon St/Moreland Rd (Coburg),-37.753962,144.95194,12.1
9733,Haig Ave/Moreland Rd (Coburg),-37.754229,144.954316,19.59
9732,Strathearn Ave/Moreland Rd (Coburg),-37.754419,144.955945,4.23
9731,John Fawkner Private Hospital/Moreland Rd (Coburg),-37.75475,144.958899,7.93
9730,Moreland Railway Station/Moreland Rd (Coburg),-37.755064,144.961421,16.87
9729,Sydney Rd/Moreland Rd (Coburg),-37.755317,144.963571,57.67
9728,De Carle St/Moreland Rd (Coburg),-37.755788,144.96736,9.07
9727,Barrow St/Moreland Rd (Coburg),-37.756141,144.970597,15.04
9726,Nicholson St/Moreland Rd (Coburg),-37.756662,144.975202,34.53
9725,Lincoln St/Moreland Rd (Brunswick East),-37.757014,144.978348,4.89
9724,Merri Business Park/Normanby Ave (Thornbury),-37.757401,144.981482,16.7
9723,Comas Gr/Normanby Ave (Thornbury),-37.757822,144.985046,7.94
9722,Leinster Gr/Normanby Ave (Thornbury),-37.758069,144.987355,6.99
9721,106 Normanby Ave (Thornbury),-37.758446,144.990466,1.73
9720,St Georges Rd/Normanby Ave (Thornbury),-37.758677,144.9934,40.27
9719,Clapham St/Normanby Ave (Thornbury),-37.759168,144.997394,20.91
9718,High St/Clarendon St (Thornbury),-37.759571,145.000924,106.46
9717,St David St/Clarendon St (Thornbury),-37.760041,145.005282,13.35
9716,Clarendon St/Wales St (Thornbury),-37.760661,145.009431,19.02
9715,Hume Dr/Copperfield Dr (Delahey),-37.710532,144.771086,10.51
9713,Manning Ave/Gisborne-Melton Rd (Kurunjang),-37.67048,144.598773,15.51
9712,Chittenup Bend/Overton Lea Bvd (Sydenham),-37.70526,144.765335,8.05
9711,Overton Lea Reserve/Overton Lea Bvd (Sydenham),-37.703066,144.764652,22.87
9710,Stagecoach Cres/Overton Lea Bvd (Sydenham),-37.699674,144.764913,2.32
9709,Trickey Ave/Overton Lea Bvd (Sydenham),-37.69681,144.765985,5.52
9706,Silvertree Ave/Copperfield Dr (Delahey),-37.72142,144.769251,23.16
9705,Copperfield Dr/Taylors Rd (Delahey),-37.725848,144.767076,18.39
9704,Taylors Rd/Kurung Dr (Kings Park),-37.726035,144.76597,9.4
9703,Dragon Way/Kurung Dr (Kings Park),-37.729041,144.764824,5.53
9702,Kurung Dr/Gillespie Rd (Kings Park),-37.731556,144.765849,4.76
9701,Bingo Centre/Gratz St (St Albans),-37.747405,144.800179,0.74
9700,Batten St/Gooding St (St Albans),-37.751502,144.803361,8.98
9694,Ginifer Railway Station/Clare St (St Albans),-37.758213,144.809519,6.79
9693,Clare St/Furlong Rd (St Albans),-37.759756,144.807691,6.93
9692,Cox St/Furlong Rd (St Albans),-37.759319,144.804083,3.01
9691,Levenia St/Furlong Rd (St Albans),-37.758957,144.801097,8.26
9689,Nobel Banks Dr/Furlong Rd (Cairnlea),-37.757355,144.788205,32.91
9688,Shearwater Meadow/Furlong Rd (Cairnlea),-37.757271,144.785166,15.92
9687,45 Furlong Rd (St Albans),-37.758337,144.782455,10.49
9686,Thomas St/Riversdale Rd (Box Hill South),-37.838504,145.119531,40.35
9685,Lyndoch St/Riversdale Rd (Box Hill South),-37.838305,145.11782,14.98
9684,Fowler St/Riversdale Rd (Box Hill South),-37.838012,145.115225,26.51
9683,Elgar Rd/Riversdale Rd (Surrey Hills),-37.837625,145.111917,98.12
9682,Ferndale St/Riversdale Rd (Surrey Hills),-37.837209,145.106757,11.96
9681,Alandale St/Riversdale Rd (Surrey Hills),-37.836989,145.104865,12.33
9680,Wattle Park/Riversdale Rd (Surrey Hills),-37.836728,145.102633,15.48
9679,Glendale St/Riversdale Rd (Surrey Hills),-37.836282,145.100145,22.46
9678,Warrigal Rd/Riversdale Rd (Surrey Hills),-37.836057,145.098446,30.66
9677,Green St/Warrigal Rd (Burwood),-37.839262,145.097693,5.86
